id,name,legacy_firestore_id,quantity,cost_price,unit_price
4553bb7b-49c6-490a-8ba0-f9fc393941e4,Spa Roll On,4qorG4tVLe4K12XOahaD,4.00,800.00,0.00
59dec95e-1caf-4e13-be4f-c9f9f18844b3,hydro gel ,55qFczo4az5tZ29jWmPY,3.00,0.00,2000.00
6f83c923-a01b-4d97-ad33-6ce387f312a7,Neutrogena Soap,4uW8JdFt3R0IIZYnluPj,6.00,0.00,7000.00
72512dcf-7e68-4a39-8e20-6841b05d18c3,Samira lotion,53n4Imnia8RLOzomYuNC,1.00,0.00,300000.00
520d21d4-3c85-4703-8850-99cfc4b2e6dc,Veet Gold almond gel oil,54PAwLytyVS8iDpd75re,0.00,0.00,6000.00
3920018c-e271-4c15-8ef2-f24c2156c3bd,Tera Rene's,5EN7bLaewyhrWnGCpdBz,0.00,3500.00,0.00
2e4cf6c8-3c64-4547-8969-425668cefdf2,Soothing And Moisture Snail,5FW2NAIW4K4U3WixLnGR,0.00,1500.00,0.00
abf635de-95e0-4151-9104-98bf19022fd7,Luxury Gluta Supplement,5QcAmRVfAaPzolBkzPjp,3.00,0.00,15000.00
f1156b66-d0e4-4095-a7ab-37ddeeba40e6,Holly Wood Curl Kit,5Rc9AoYnMpX0uf8A3XTL,5.00,0.00,13000.00
5ae902b0-99a5-4037-bdb3-0f5322b11bc6,glutathione and abutin supplements ,5WqDB6koaaJhaaLQzqcY,0.00,0.00,12000.00
ff017132-2501-4ac3-9886-d583f84f9c6e,Xwhite Face Cream,5f6YlwHOPPIQL4flFm2g,0.00,0.00,8000.00
d0bf6cc5-6ada-409b-8a05-20d4df5b058f,Sugar 100ml,5n9hIGynnE9X3xWkbUCi,6.00,10000.00,0.00
35ace103-0072-43d1-a0f0-249b108be2d4,Beauty Spring face cream,4sA5m5OXzvTPLuhdavkf,0.00,9000.00,10000.00
40462b8e-912d-4255-a097-05bf2a7edb7e,My Dear Kids,62p5g7DfGlwdtWNM7O7p,0.00,1800.00,0.00
cb59cfee-fb48-434e-88d7-305e8d221a2f,Cantu Shea Butter,6Bh2oro0huMeTMNk7AYB,2.00,9000.00,0.00
84c3035a-0968-4b9b-9a3a-b3ee7814a002,Face Facts Eye Cream,6DwOwTaBTmW01mdSdpBO,2.00,3000.00,0.00
92e2f677-587b-48df-8236-8f67feec1cef,Turmeric And Honey Soap round,6JL1T1mpVwHpIjrHa7dm,0.00,2000.00,0.00
3557ea2d-4357-4034-8412-d332864a471d,FACE FACT OIL CONTROL TONER,6M2enwjw1mD9khkN3wXK,3.00,0.00,7000.00
e6776351-3c4b-4858-88fd-2618f54362ee,Dark Spot Correcting Glow Axis-Y,6Te4guQ9p0AXajZ6QFfA,0.00,11000.00,0.00
07c148e6-1108-491a-8c29-0b34a2a2e80d,Ub Relaxer 450ml,6n6nDuIXXFvxaIn1dgjd,4.00,0.00,3500.00
dd4e00b3-31fe-40ed-9932-11fba10b6ba5,Ratin A face soap,4tqkZPoLxfaozZM4A46I,22.00,2000.00,3500.00
eee5901a-e0de-47bf-a289-c29b45b82887,Milk And Honey Cream,7FnzDkUjtKd8dQrVUZKi,0.00,0.00,22390.00
da2c73b6-91ab-493b-9650-ec16c5e8b053,Dirgham 50 Ml,7QEgeyi4tteK4SJT9QdU,17.00,4583.00,0.00
952b4cf1-a37f-42c8-88ef-daff84b9ef62,Amlactin 567g,7Y3i6fpoFjbVXSj1VQnE,4.00,0.00,45000.00
e9ace9a5-05ce-474f-a9c6-bc94a9253efb,Face Fact Oil Control Wash Small,7eRNTKfzXomHEe7nfIQ3,12.00,0.00,5500.00
e739620d-10bb-42bd-9c93-0ac938a69b71,Fina Powder,7gfSIhenHbEs2T7cjL41,5.00,0.00,8000.00
a5c02386-544e-4043-b8d4-539e61aa8704,Cantu Shea Butter Hair Cream,7t90hlGzrJfRwDBKLwgV,0.00,0.00,11000.00
ae4381e8-7493-4f81-89ed-04ec57bc8586,Ambi Pur,7vKsyP0r4EMRxzljtziB,11.00,0.00,4000.00
0969b58b-25f6-4144-a24e-a8fe190956b6,bod man splash,7blqniin6RxK7pLz6ltw,13.00,3200.00,6000.00
3ef0b13c-5ec1-499c-b9ad-158d07f92d8f,topi cream ultra hydrant,85r0cB6HQvg6lgUXG0MU,1.00,0.00,32000.00
136754a3-3428-4dfd-9602-4658990f615b,Goree Beauty Cream,86Aclm94iDFG0x2n0KbY,3.00,0.00,3000.00
ff3c52a3-63dd-4eea-a777-717318b742d7,veet oil gel,8C7MfbhSuOE1qUKaAPsE,0.00,3500.00,0.00
f5777cc0-38c3-492a-b17b-139414209449,Star Of Cologne,8KDUPyTaPu879cUVYTtc,0.00,2500.00,0.00
b537e84c-54e8-44f4-9f8e-cb2325e5af68,Gluta White 1500000mg,8OSNhkS3Y0foXBodq3KW,2.00,0.00,10000.00
6ea885a5-4314-4733-8b9c-9439b2f44e6e,Glutathione Alpha Abutin Whitening Supplements,8chT7M1QZnWMw8GW1PZ4,2.00,0.00,13000.00
a381fe58-0f63-48bf-a5c3-7b8cbbb4cb87,Pure Carrot lotion,8jGS0TkVGmIfHcWryDPc,0.00,0.00,9000.00
919a40d4-f07d-4f5a-8601-774de962ad15,Easy Tone Cocoa Butter Lotion,8oILzuURZdf1UFYO7udR,0.00,4500.00,0.00
8d911d3f-5aad-4b33-8ce3-7b533d1f2499,Soothing And Moisture Tomato Gel,8oIX436JayFj5AK87cqm,0.00,1500.00,0.00
da65b111-efe2-4da9-86c0-a997a8f9231d,Centella  Toner,8rv0wwypmFVemf1vK9gZ,27.00,0.00,20000.00
4b8ce3e1-d520-4bf2-aea2-50cb489a0191,old spices sticks roll on,7xLWVKfevwe2ktpnXTLU,1.00,3500.00,4500.00
735aebe8-1ece-4780-88eb-640dfe0283ed,Beauty Iq Carrot face and body oil,8ynnrT67FAfCR5rpasqA,3.00,8000.00,0.00
6c989ac6-85bc-44af-8991-f78904c8aeca,Vaseline Advanced Repair,92BnjGSEKyvSJXNDxtHo,0.00,4500.00,0.00
3fd49e14-b3c2-418e-a9a3-32b0d0c66406,glow secret lotion,9Bl1I8vmhMStrKB7hyeO,3.00,7000.00,0.00
f3640e30-a017-494d-a1ea-7e974a411b94,Tovch Colour 30ml,9EUK5Csa7KSzd0HeOr6v,0.00,0.00,1500.00
44b713a9-0b5a-4b7f-b953-d25587782949,Neutrogena 250ml,9Mj2Q1DwUWCPYLNaqJFk,3.00,0.00,10000.00
26fe9fb7-d467-43f1-af68-e04f43ab07fb,Hydro Gel,9Pniq1DZVHtBsmsn14Ao,16.00,1500.00,0.00
c92c8ce0-a5e0-4012-98ae-34307114a4f8,Olive Oil,9iw2ZGOJXUquzC3M8YtJ,12.00,0.00,8000.00
ea8d583b-af0e-4d78-a9b7-36b427579ad3,Dr Rashel Face serum,9nFmAePFa6R9CjY6LPml,0.00,2500.00,0.00
1b608b1a-a225-495a-93b7-51fc07e2397a,so white tube cream and gel,A4kKzXXfTnxpIapRvgaO,18.00,3700.00,5000.00
4ccc1c78-fe6b-477d-853c-772240b7e9bf,zaron foundation,A9s8TqaF38NIvi3rjraq,3.00,12000.00,0.00
867b551c-0059-4cfa-a292-2bda643102e2,vee beauty compavt,AAzIxGxQtjr1GS99f3Ji,6.00,0.00,7000.00
fada58f1-deb7-4062-a596-c16aa967bfcf,laura mercie lip stick,AKP2zdok0KuyJOJHKhAd,57.00,0.00,3000.00
bd6a525b-d632-4a1e-aadf-4f584a67d79e,black leather pep and spray,CwJaVM2mHIAzTYnTpxhM,1.00,0.00,18000.00
8b112831-491a-4614-baae-a85be08ede83,classic lip gloss go shine,AXvEbt0Po7JmWl9Ajtpu,24.00,0.00,2000.00
2ea4b9cd-4933-4657-a061-100d8390ad0e,Cosmo Shower Gel,AiwWhUcWhKUpE1kzVoEt,21.00,7000.00,0.00
771cb409-cbd2-4ab3-97fc-2cca9b7b81d0,Armaf Perfume,AJ9sKuMtCGLifcIluOf3,16.00,0.00,4000.00
3ccedc52-17bb-4322-8406-9f94ab7e1f18,Half Cast Deep White,B7WUj7gLW0vlo5uWrOx3,0.00,0.00,8000.00
34122465-1db2-40b4-8fdf-9fc0f862ed4d,vee beauty powder ,B8YrL3opcdIH2C2qWx4c,9.00,0.00,10000.00
fd8ee945-7d45-4576-ba83-de4ba50a0bd8,Yc Face Wash,AKzucrqwU8kBQ6bPDE4E,10.00,4500.00,7000.00
b0cea4d1-1255-49a5-bb0d-28efa3c62652,EY & VII,BF2XUVGglWxHpgO4FwFD,9.00,0.00,9000.00
96e8567a-c2e9-475e-9399-f5ab28dc009f,ORS Olive Oil texturizer,BWGmWjtEdZsDxJiQd64s,7.00,9500.00,0.00
8d64b70b-14f2-4bdc-bc68-5c59e67e37cb,Bismid Radiant Glow oil,BuIgL6prvPoXCMH2qXD8,1.00,0.00,16000.00
a57f2d4b-bd0d-45fa-89ec-bc3f91f68bab,Vanilla & Coconut Body Wash,BvO7n9naMZIE98ecgTJf,4.00,0.00,8000.00
797d93db-245f-4f43-a6d5-d03592dc9b94,Longrich Sod,C2SKSTOlXKcQHNRcYP6y,12.00,0.00,8000.00
122de795-a3d7-4ac5-8571-31e4e501dd56,epic powder,CA35mdcMm5SLNvEABI4N,2.00,5000.00,0.00
1b4e4f83-f656-41d1-af55-b50d818599e4,Pomelo Body Shampoo,CKBVX4AClJTNKdQqiTsA,3.00,0.00,8000.00
5557ee73-84f1-4987-bd92-0de026c8ea3d,Barakat 25ml,CO6I1GnUSQ0EUdiZFsrI,5.00,2500.00,0.00
f59f9ebb-4a78-41ab-ae17-55c681f66c19,equity spray,CWyoQkpXOWhZvUOhEyoh,10.00,0.00,5000.00
cc8877b6-13d9-4312-806b-241f8a80b72d,Alpha Skin Care Lotion,Claaj02LhexrLQIOo6B0,0.00,0.00,19000.00
9a4cc85a-d26d-4de1-ba35-f22055620ca4,skin success toner,D5Olb1Fc2jhg3YNw4HgJ,0.00,0.00,13000.00
ed387fdb-9dbf-40e0-900f-1fd93e629ea8,hayaati women,GcskGwehldfyBxvoZRGy,1.00,0.00,28000.00
ca158e4b-6ffc-407c-976a-3bfc859bb4a6,VO5 shampoo alberto,BAhDQCX4MP7mlPNV2Wf2,15.00,0.00,4500.00
0627335f-ec35-43de-9c2b-31bd85012d86,Longrich Bamboo Soap,D6dzKVLLd8DbRz2BspD4,7.00,0.00,10000.00
725bf7cc-8c1d-4b61-82c6-ce7f2359c2a8,top Tone lotion,DAUQgSrhS0crhLzj4duc,10.00,3000.00,0.00
3feac211-e354-401c-aa5c-9e62dbecbe3a,Gluta white lotion,D8Lm41DqlPNMiOED63VL,21.00,3000.00,4000.00
76f745da-9fcc-467f-b25d-b58d157fd25a,Nature Glow Carrot,E1XGBnrvSiaF1dttTTzN,3.00,0.00,7000.00
7f757564-b82e-455b-beae-7d24f74603f2,LUXE Estiara,DXTN8jawK1xT6kHAh6tY,3.00,2500.00,0.00
2b37bdbe-fdf5-49a9-8405-d64c785f514a,Bismid ,Dbt9zaviNmkNRqV2zN6o,1.00,0.00,18000.00
509d60dc-6829-4fd1-82f9-5b2afb76a24f,White Season Carrot&gold,DAoNiQzlCV42xuQkQNFM,2.00,7000.00,15000.00
6803b44e-7ba8-4471-8db0-0e87bc99df48,18k Lotion,DhPNCIMXVd1yUaLv2iDi,4.00,0.00,9000.00
8a5ff8eb-bfba-4f37-94f1-aa08bdfa492d,Maxi Shield Roll On,DhYtvfn5uTbUoT5QKxzl,1.00,0.00,1500.00
0a6c76e5-c729-4792-938f-daed238550bd,Ub Relaxer 250ml,DNTFlEY0RZAoX50AP1Pf,11.00,0.00,2500.00
7b3092fb-0c33-490a-98dc-f4a5a152302a,Dove Pampering Wash,Dnp42wGD3B9xBkKPQ6ZB,0.00,0.00,9000.00
8ae4f051-7046-46a7-bff2-b813916dc8c1,Indian Oil,Dt2Irx75FvEt7gHJ7yKy,9.00,0.00,8000.00
1e0d1f96-bb08-4d8e-9a98-2dc10a274d33,Half Cast Smooth Diamond,EIaZnHC67yTUCl3h5CUw,0.00,0.00,8000.00
b820032f-f588-4056-b499-1cca5f4ea645,multi vitamincs gummies,ELPZiLWguvaooVAX8de7,10.00,8000.00,0.00
cd6d225d-dd9d-4574-8aa1-d8d287484e94,Lady Diana,ET7I0KDyyt8H3Lv4sjXT,1.00,0.00,3000.00
2fc77ded-cadd-4d45-af1b-f7b50c118180,Children Spray,EleMCsCmSACdPEmTltgR,6.00,0.00,0.00
d5f8f87c-1c61-4a43-a5e7-19c6227ffb6c,Baby Seba Med lotion,FAffj1tlR8F3VDMiUCPG,1.00,0.00,24500.00
6195757f-da48-4052-a805-cb7e64e487ce,Komark Vitamin C Soap,FR5kGgr5kTcOvWomyo4d,0.00,0.00,3000.00
44eadadd-2178-4d28-97a0-dad034a76a4d,Dove Glow Recharge,FRWgdTBsKuBufD5ivAlR,2.00,0.00,22000.00
bf0cc01f-2c0a-433d-8dd5-c74adad6ee5c,Oniro Perfume 100ml,FUafEyrWN7lYhtlYXlvD,4.00,13500.00,0.00
145df089-3262-44ae-b7c2-84ca697e87da,advanture foundation,FknLO4y2GBcjw0FaSqlM,6.00,0.00,15000.00
fd9e0860-926e-4b19-ab16-3bb4efa81275,sugar 35ml,GJtIZhye732SpuiBirUT,0.00,3000.00,0.00
3a3b8975-cd85-4dba-a08f-db54f764d907,ponds powder 100ml,GV7mCBKhPKhVhsgQmK4L,1.00,0.00,2500.00
5c8b2c43-799f-4b80-98c7-e83581b01729,Force Collection,GaBJv89yEzR55xp8JVFx,3.00,2000.00,0.00
59cd8b87-bdd3-4f17-b7e4-7ed7d28c2470,st ives body soap,Gainz1D1bN0sfZcu4nLJ,6.00,0.00,2500.00
6fea1d45-9a79-4a20-9c3f-e0bfd96741ca,E45 radiant vitamin c,HTlYf6HgQpgPyBFWlXA9,1.00,0.00,13000.00
6ad013bc-cabc-441d-850c-adee23758f36,Olaybact Kids And Teen Fairness Lotion,JL9CXVrm5IXtPAmu4KQb,12.00,2500.00,0.00
28418caa-616c-4e96-8539-202ab7ded934,Fakhar Perfum 50ml,GhC2IKziiUOAcWJoy84x,7.00,0.00,7000.00
13683fe3-ca93-4d2f-82ca-1ac0a6d67a17,Cut B De Nut,H9pYW1o8DYIOsurbI1QW,0.00,0.00,55000.00
2c633176-f271-447c-b5b1-3b34c57e275c,Vaseline Body Wash,HCnsrkwinFCVVpEDnarq,4.00,0.00,15000.00
640a9dcd-e5da-461e-be61-ffa8569d9f2b,E-6 Brightening Body Milk,HKZwCaAIiL4Ks89stoVZ,0.00,3000.00,0.00
b273f241-22e1-4753-a6d0-037a53a7a377,Shamokhi,HSjCiRMoBihZ1pORcFUN,1.00,0.00,15000.00
daf5c44e-ec54-4f03-a1af-302f960167b5,zaron xoxo sheer lip gloss,HbCTc7RfJwu6vd2cfroN,1.00,0.00,4000.00
a0052edb-5f77-4359-8160-b8b1b8ccabbe,Skin Whitening Gummies,HjSgJyed2xpQAM0jYEu8,2.00,5000.00,0.00
fa21fee0-4a40-490a-a683-99e977ae0d25,maca cuve ultimate,HqXqJIzBuZhMyC19zG2f,2.00,0.00,14000.00
3347fc43-c5e5-4a97-b5dd-4b1ca48798db,Palmers Cup 200g,HyOOfT85tX9xFHhh9uuh,0.00,10000.00,0.00
d81fb6cc-307e-4496-8e40-d6df59316fab,alpha  abutin oil,INAFhdSGZWJl230KX6A2,10.00,0.00,9000.00
55009b62-6c80-46b6-901e-44b1e1e9bca4,zaron alpha abutin serum,IRSwlVZ66j8faywSFEO8,1.00,0.00,12000.00
c07a70c9-3319-4986-a6fb-2f05e67c7bee,Orbi 20 Spot Removal,ITllD8TeZe2jW1f5c9Zs,3.00,0.00,2000.00
893120cd-866f-476e-bb6f-56baaec996f3,Organic Carrot,IXJPRbLGgS0B97FYATcj,1.00,0.00,6000.00
550d6f0a-d5ca-4b52-8d84-ee70fc71c294,Hair Serum Argan,IfWlVyWOLjI0F5vquQwY,5.00,0.00,4000.00
037d1c34-d76b-49f3-b819-bbc9f4bc7ef1,Carrot Magic Exclusive,ImzInB6X2EfrKGq0Lx6e,1.00,0.00,9000.00
06b8192f-e0a5-4924-98bd-df705d5c9841,Dove Women Roll On,J11eWLYqbQqVgdZvKdwm,0.00,1500.00,0.00
d57d7732-ac45-4af2-90ff-522254566aa6,Face Tuneric Serum,JTQOilImAyAQ2xnKnyvt,0.00,0.00,0.00
7c59b572-a70c-49e4-a70f-22384f8f1491,Dove Men Roll On,JoOcZkPoR074fChXzuWj,0.00,0.00,1800.00
933d389b-ed9c-4e80-a43a-27b422325e18,Dr Rashel Skin Whitting Serum,JyCDQT3t48ve5UVt0RUS,11.00,0.00,4000.00
7635bb7f-d80a-4234-bbbc-68184531a21a,Glow C Beauty Face Cream,K0Y3Ap2pbmVPVCdIJaX4,24.00,0.00,4000.00
43c29ca9-0035-45a5-9d73-4db4a0b35e05,Dr teal sugar scrub,K6g6scbPTyGntvFGuyaQ,2.00,0.00,13000.00
c12143b2-c081-47a9-ac43-856c82d76fbb,Estelin Toner,Jc7mHWwWthMOB94a7dKT,14.00,3000.00,5000.00
7a0acfbe-2aa5-4fdc-8393-e3dcc2c387f0,beauty series oil,KOIRqekkPOUZTswDxLj3,1.00,0.00,9000.00
1e20299f-60a4-480d-89ef-6d0ac90aa9fd,radiant glow face cream,Ke5d9xVQcOwFV4a6938V,5.00,0.00,8000.00
b867e36c-149d-4fbf-bcd1-bda6175669ea,Vaseline Cocoa Glow,KllJKua7BNZ54g69XjLn,0.00,4500.00,0.00
705ce279-c585-4eec-bfdb-43bede0a3635,Booster White soap,LMi648fphxSkLSt1NwSb,11.00,0.00,3000.00
aee4a98c-9be9-48d4-9465-28efab2af015,Vee Beauty foundation ,LQYJB7GNtQHZ8i14JKy0,7.00,0.00,8000.00
b4a60127-1028-4110-9bd1-85f0243f4008,e45 soap,LeUrRNUEXKF7a49DAHVq,22.00,0.00,2500.00
3b08d072-1fb7-4e47-97da-9104d38d079e,tumeric serum,LhMVM8nti32yZuN7J5yH,8.00,0.00,3000.00
0a0f2f9d-c8a8-47a2-b7e8-668e084e62c1,Qei+ gold Or,LiPqfV3iE5kfKWKciPLJ,0.00,0.00,35000.00
5c9ccdb6-8007-44cd-b478-29eb2c90df79,Wonder Cream,LtyOCEb350lIr0K5VbSX,3.00,0.00,13000.00
c5297816-7111-4541-8468-79c3a4529a7b,KISS ROLL ON,M6yUSG8jjnlIINdwBx0O,5.00,0.00,2000.00
5f639b68-d297-4121-98e7-d0b042643d30,cetaphil uk,M8QATEpzpo5pOPT0iZ2F,0.00,0.00,25000.00
d9933724-c9bf-4c64-8e8e-5bc7bb2d4774,Ck In 2u,MI9jKsmEXW9Gr7PXnFXS,1.00,0.00,12000.00
06c0df38-d045-4470-8322-631aec06ea70,Bella White,MKW61Ohyq8QizM7HDkjo,1.00,0.00,11000.00
595a3f6a-ec67-433d-996d-3cc6d239bb9e,Yara Splash,MP47A5X9WCHoIChtjZCV,0.00,2750.00,0.00
2728056a-c28d-4c20-8ec2-2cd9fd8a0b6b,Aveeno lotion,NOqXyGcFjagPVMaC7OER,2.00,0.00,25000.00
d7f50ffc-5199-451f-bbe5-f415702498ff,European White lotions,MSF9Iq8zKSX2gyoLXUjs,4.00,6250.00,13000.00
0da05725-7ca8-40a2-93f5-13de21dbf5a4,Dark And Lovely Kids Relaxer,MnjSdHVstLg7wulOkTlg,12.00,0.00,13000.00
508891e0-2e9d-427c-bc95-dc67fb1ed61d,OLAY 7 IN 0NE,MqnjfKJpKRtOr9ggmOUF,4.00,23000.00,0.00
bfe6af7d-ae49-406f-a5e7-780025e9295a,Medix 5.5 Vitamin C Oil,N1JqZW7lxVfrxXEIEMCx,0.00,4000.00,0.00
1499a757-2f70-4cca-8d4e-7c051669b060,Romano Spray,N7vdRuyoJbMTjje9M663,1.00,0.00,3300.00
56e8ad6e-b59f-44d5-b4a8-5396624cc1ce,Pears Baby Oil,NA38f4w5tQaivknRmDc8,5.00,1575.00,0.00
052c592c-e625-4963-a937-ebae8686810b,test6,NFWeiqspWHAYxRog2PNt,10.00,0.00,0.00
3a05283b-d3ba-415b-9f4e-6c6f103b8f59,Pure White And Everyone,NNUyQblfWXXGrMGO79Hk,6.00,2300.00,0.00
28dea48d-060a-43d4-add7-ba1fb4180f10,K-brothers Carrot Soap,NRVy6UGaMTdh8ia7wCCG,0.00,1300.00,0.00
4ac3db59-125c-43ef-899a-e096764fe06a,Nine less serum ,NaXDF9XhKK07yeVHBFLx,4.00,0.00,18000.00
688b31c9-579a-4e73-8881-6c0590f8e736,mens face wash,NiIdcgC5YI9HxPGhWiyP,29.00,4000.00,0.00
bdb66546-c1c3-4164-8932-fea2c13dc27a,Beez Wax,O9j1vEbK8pFhOo7t16C9,0.00,0.00,7000.00
f4d33912-6b27-4842-8603-fe15fdbc0a16,Veet Gold Shea Moisturising 500ml,OBoGehILxNaeDGDFbtZW,0.00,0.00,4000.00
862e3c50-4445-4c7a-9c5a-9933e8111431,Ellen beauty Paris,ORmwAV1z9pXtv6ElTEYf,4.00,0.00,9000.00
e701ab47-eb12-4c2e-b3a2-13e5374669d6,Black Perfume,OVzmMMz4ozw7GYxaKq1G,2.00,10000.00,0.00
476a54d3-e02b-46aa-94b3-48b90918434e,Dr Bionic Organic Skin Care,OXm7uG346dxMIMSzRiXo,8.00,0.00,3000.00
aac56b48-4b60-44bd-b5c7-490a55dc7f7a,Centaphill Body Wash,Op5v49KXltpbQZFKu9c4,6.00,0.00,13000.00
cc6de87f-ed07-46b7-862b-adc9ea36cf77,Fairness Skin Gold,Oqyi5IUch4KhEgCSmuO3,0.00,0.00,7000.00
13f3def9-0c20-46b3-bc9a-a8d912d7d49a,Cerave Acne Foaming Cleanser,Ox3od99XsVHLt2Q5nd63,5.00,15000.00,0.00
24e315ac-ab07-4947-98f0-2318019bf440,Lattafa,OyNzNQyCfO21kcMGOKBo,0.00,15000.00,0.00
1d54b988-25c3-443d-af5e-d9b24d89054d,skineal tube,P4mC5X84W5CSdTsTuTfd,8.00,1300.00,0.00
5354b840-e8bb-4d13-9b8e-ad27594a1e90,Eclaire 30ml,PFFL2Yk7dlDVPJ3QhcKp,32.00,2961.00,0.00
439a8321-7fd1-4527-ae3b-6221e0734d4d,cussions  baby oil,P7Kwk1TRBnU2KPPDLPJY,3.00,1800.00,2000.00
ea63cd49-61cb-408f-9a2a-8ca33797c42e,dr teals oil,RQNSUOC5Y0WtgRWxsw9N,2.00,0.00,12000.00
9e17c812-d167-4aed-a0cb-20bb21ffa04d,alpha abutin gel oil,PbSGGYQt01KV1GfZJdhe,0.00,0.00,8000.00
9498d46e-e2a1-430a-939d-8606e0a23642,above sprits,PebJbfoVzfn8OoyG9gSy,0.00,0.00,4500.00
3503327e-c343-4ed9-a0fb-909b01cd946d,Hug Body Spray,PNcXaGymtBu9OQAPzXHq,6.00,2166.00,3500.00
c2a5dd94-822a-4e98-87aa-9ff3ff5cc278,Colgate max white 2,Q2SP737uTZQBYZhlG0w8,1.00,0.00,1800.00
b8cabe8a-0edc-4bf1-a742-f7f7a7b6194b,Sivo Care Baby Cream,QDUzpBkT68Ivw8dFsllb,23.00,0.00,4000.00
b083921f-1c6a-46f5-ba51-01b3c5a3c179,Bismid Korean lotion perfect ,QGsAJRZnb9rhBotmeXLu,2.00,0.00,50000.00
9cc45b7f-902e-4189-a466-6b41a2b72129,Fashion Fair Cream,QUMusdk9TbQ3ZfCPqLP2,6.00,1500.00,0.00
eea41222-9e94-420f-ba65-dfa7cb4460df,St Ives Soothing Rose And Argan Oil,QVTQIAhxTb55R7ZFnCsj,0.00,6250.00,0.00
af2996de-13dc-4de9-a04e-984aeb01eed6,Originals By African Best Olive Oil,REfHqiKVSUU2Edk3sdjT,6.00,15000.00,0.00
b0373191-bd27-49cb-a539-2c766c63af68,Orbi 20,RK86KfMwDgzsoSk1ArgV,0.00,5000.00,0.00
ad214fdb-5fa7-4a7c-be02-6d127e2e753a,Guanjing Turmeric Face Serum,ROEwXDx1Qu9CTv1xKzq2,0.00,0.00,2000.00
78bd2745-e8b8-4e88-9286-963e297dd05b,Estelin Facial Cream,RTGgn2EMylCRgZXsxqFy,0.00,0.00,5000.00
b6af0006-ddbe-4198-bbf2-ce257620b833,skin aqua face cream,RXIDQiMC5N4dvrN2PXbG,2.00,0.00,14000.00
8b172005-d732-4717-83b8-c55b1b4fbd7d,bioaqua elimenating acne cleanser,S43TAdm2c6Swe0G8EBXW,5.00,0.00,10000.00
e010391d-97fa-44c9-8d71-44c57eba4e24,Cetaphil Moisturizing Lotion,U77Z9Vwn0FSLG9KkjU56,1.00,0.00,30000.00
ca5c9c26-4eeb-4dcf-aabe-3e5ace8f3a98,Clear Nature Maxi Plus 3x Carrot,SAgFXC7qnerMzCEGFqyC,4.00,0.00,22000.00
a0d03782-0673-42a2-8818-5e31d78608c8,make up box small,SE5rUBqBO7UtNJnu6R3d,1.00,0.00,35000.00
4f9d698e-a9d4-4fb8-ae52-3b38b413d6c4,Johnson baby  lotion,SKzhB2E7N2VynCSwbaPa,4.00,0.00,7500.00
b9e99bdf-0eea-4c95-b125-ceda263ad426,Baby Secret Soap,TAYbs4R0sqbKbjN7WmMq,12.00,1500.00,0.00
7113aea5-86b4-4067-9603-104c1f7858a0,Glutathione Secret,SQFSq5ImDuWmkwtCx3tK,0.00,6500.00,0.00
ca6f3848-65cb-47e0-a0bb-259a62511078,St Ives Body Wash Pink Lemon Mandarin Orange,SUeMOaUkwogHZzgjkv9J,0.00,6250.00,0.00
e4d3ce73-5c49-422d-b1e2-173aef0c4227,New Musk Women,SVVzzsO0iXYGtxWW9ivC,6.00,9000.00,0.00
9d47cb78-fec1-4304-a08b-ba32b4bf9efd,Half Cast Amino Glow,SY0L1Agl2TSlCWWJILpu,2.00,0.00,8000.00
b36ed50e-a16d-4247-ae84-36a112ff7a09,Melano Tube,SQ3VamJICt8akj8niLmD,12.00,6500.00,8500.00
df015185-b1a3-40e7-8985-766cfbd9a272,Big Attitude,SeosETK57fiJlnspT4L1,1.00,0.00,5500.00
6d6ddfe9-6d92-4989-8009-c9177d14d6e2,munjul silent killer,Sh9rf41xmjwW9nR6nbC7,0.00,0.00,50000.00
8b53d5cf-27c6-47d7-b398-a18a51f12d73,Maga Growth Big,SmKbrWHhN14QoRt0Qfaj,2.00,3000.00,4000.00
51f59b74-5d4a-4555-a5b3-f7be7fcf5c51,Femfresh Daily Wash,SqtKh8nSMxL5JUg86c3D,17.00,4166.00,0.00
54b622bd-516a-4b12-91b9-df2821441e62,Milk & Honey Hand Cream,SsjyVk2RbZOjyvCdzYsi,1.00,0.00,11390.00
99ffb764-06e0-4e40-b888-e8eb081723c9,Cherry Blossom,T1qHVWoaYePSlZSe6kel,9.00,4500.00,0.00
48f21f19-fbe6-4712-9f1e-b33090278470,Li Snail Whit,TD8riMakZ3tH5g3pfWtO,2.00,5500.00,0.00
43279d9d-9ae8-412b-b7bd-5c4f790b3d93,omilato powder,Tfq7vK3hmm1eDstnId3p,24.00,0.00,10000.00
3c6dd3fd-f0fe-4c22-abac-1c14ba29bee1,Extract Lotion,TjMeQLlCsFKdYnkThHy2,2.00,0.00,10000.00
c042edb7-763e-449f-8592-769836418ad0,OK queen khadi,Tl71PrK2e86y9Lu5IZuS,1.00,0.00,13000.00
489e997c-1e35-459f-ac17-619a531bf2be,Clear Nature Maxi Plus Original,TvcCi9ArD7broU7YLFNC,7.00,20000.00,0.00
7627767e-eadc-4002-9538-08155b2bf22f,Easytone Carrot Extract,U6zNnE5VOYvS2PWFyIH4,4.00,4500.00,0.00
2432ea19-983e-41ef-b503-a0146bf9e1f8,Milk & Honey Scrub,UJYqM8irCJHImifQyRTf,1.00,0.00,23990.00
